series_id,Manufacturing,footnote_codes_x,date,supersector_code,industry_code,data_type_code,seasonal,series_title,footnote_codes_y,begin_year,begin_period,end_year,end_period
CES3000000021    ,54.2,,2017-05-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000022    ,60.4,,2017-05-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,63.9,,2017-05-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000006    ,8693.0,,2017-05-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,12409.0,,2017-05-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,3406.0,,2017-05-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000010    ,3420.0,,2017-05-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,12387.0,,2017-05-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,58.3,,2017-05-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,8714.0,,2017-05-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,3453.0,,2017-06-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000010    ,3427.0,,2017-06-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,12505.0,,2017-06-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,58.3,,2017-06-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CEU3000000006    ,8770.0,,2017-06-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,8713.0,,2017-06-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,51.4,,2017-06-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000025    ,12410.0,,2017-06-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CES3000000001    ,12422.0,,2017-06-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000023    ,68.8,,2017-06-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000022    ,60.4,,2017-06-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,3454.0,,2017-07-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000006    ,8750.0,,2017-07-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,63.9,,2017-07-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,12423.0,,2017-07-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,56.9,,2017-07-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,8706.0,,2017-07-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000023    ,68.8,,2017-07-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000022    ,60.4,,2017-07-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,3431.0,,2017-07-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,12492.0,,2017-07-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,12547.0,,2017-08-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,8746.0,,2017-08-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,68.1,,2017-08-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000024    ,63.2,,2017-08-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,12467.0,,2017-08-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,66.0,,2017-08-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,69.4,,2017-08-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,3473.0,,2017-08-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000006    ,8806.0,,2017-08-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,3440.0,,2017-08-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000010    ,3459.0,,2017-09-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000006    ,8782.0,,2017-09-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,12504.0,,2017-09-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,71.5,,2017-09-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,12477.0,,2017-09-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,8760.0,,2017-09-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000025    ,12456.0,,2017-09-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CES3000000010    ,3445.0,,2017-09-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000023    ,72.9,,2017-09-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000021    ,60.4,,2017-09-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000024    ,63.2,,2017-09-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,73.6,,2017-10-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000006    ,8778.0,,2017-10-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,8773.0,,2017-10-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,56.3,,2017-10-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,12490.0,,2017-10-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,3458.0,,2017-10-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,12499.0,,2017-10-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,66.0,,2017-10-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,3451.0,,2017-10-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000024    ,66.0,,2017-10-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,3460.0,,2017-11-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000023    ,70.1,,2017-11-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000001    ,12509.0,,2017-11-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,8780.0,,2017-11-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,68.1,,2017-11-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,12505.0,,2017-11-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,54.2,,2017-11-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,3466.0,,2017-11-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000022    ,56.3,,2017-11-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,8788.0,,2017-11-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,57.6,,2017-12-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000025    ,12509.0,,2017-12-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CES3000000006    ,8805.0,,2017-12-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000023    ,68.1,,2017-12-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000024    ,74.3,,2017-12-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CEU3000000001    ,12548.0,,2017-12-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,8813.0,,2017-12-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,12533.0,,2017-12-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,70.1,,2017-12-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,3471.0,,2017-12-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000010    ,3476.0,,2017-12-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000023    ,77.8,,2018-01-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000021    ,67.4,,2018-01-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000006    ,8755.0,,2018-01-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,12561.0,,2018-01-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,70.8,,2018-01-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000024    ,73.6,,2018-01-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,8821.0,,2018-01-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,12468.0,,2018-01-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,3476.0,,2018-01-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000010    ,3447.0,,2018-01-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000021    ,64.6,,2018-02-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000006    ,8788.0,,2018-02-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,76.4,,2018-02-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,3465.0,,2018-02-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000010    ,3490.0,,2018-02-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000001    ,12584.0,,2018-02-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,12521.0,,2018-02-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,8824.0,,2018-02-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,73.6,,2018-02-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,77.1,,2018-02-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000001    ,12558.0,,2018-03-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,3480.0,,2018-03-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000006    ,8840.0,,2018-03-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000023    ,73.6,,2018-03-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000025    ,12585.0,,2018-03-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CEU3000000006    ,8809.0,,2018-03-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,71.5,,2018-03-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,12610.0,,2018-03-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,3504.0,,2018-03-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000021    ,66.0,,2018-03-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000024    ,75.7,,2018-03-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,3517.0,,2018-04-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000023    ,72.9,,2018-04-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000006    ,8830.0,,2018-04-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,12580.0,,2018-04-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,64.6,,2018-04-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,12631.0,,2018-04-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,75.7,,2018-04-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,8857.0,,2018-04-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,3496.0,,2018-04-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000021    ,66.7,,2018-04-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,3525.0,,2018-05-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000023    ,75.7,,2018-05-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000021    ,70.1,,2018-05-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,3541.0,,2018-05-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000022    ,66.0,,2018-05-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,12657.0,,2018-05-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,12636.0,,2018-05-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,8852.0,,2018-05-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,75.0,,2018-05-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,8869.0,,2018-05-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,77.1,,2018-06-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,8901.0,,2018-06-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,12774.0,,2018-06-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,8956.0,,2018-06-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000023    ,79.2,,2018-06-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,3554.0,,2018-06-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000022    ,66.7,,2018-06-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000025    ,12660.0,,2018-06-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CES3000000021    ,66.0,,2018-06-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,12691.0,,2018-06-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,3578.0,,2018-06-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000001    ,12711.0,,2018-07-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,59.7,,2018-07-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,8921.0,,2018-07-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,12781.0,,2018-07-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,8948.0,,2018-07-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,3592.0,,2018-07-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000023    ,72.2,,2018-07-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000024    ,81.9,,2018-07-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,3570.0,,2018-07-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000022    ,72.9,,2018-07-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,3579.0,,2018-08-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000022    ,70.1,,2018-08-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000006    ,8973.0,,2018-08-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,12801.0,,2018-08-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,59.0,,2018-08-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,8924.0,,2018-08-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,75.0,,2018-08-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,12725.0,,2018-08-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000023    ,73.6,,2018-08-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,3606.0,,2018-08-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000022    ,68.1,,2018-09-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,3600.0,,2018-09-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,12773.0,,2018-09-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,3584.0,,2018-09-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000006    ,8954.0,,2018-09-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000025    ,12727.0,,2018-09-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CES3000000023    ,72.9,,2018-09-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000024    ,80.6,,2018-09-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,8938.0,,2018-09-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,12744.0,,2018-09-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,63.2,,2018-09-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000021    ,59.7,,2018-10-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,8953.0,,2018-10-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
